Date,NRKDischargeMax,NRKDischargeMin,NRKDischargeMean,NRKGageHeightMax,NRKGageHeightMin,NRKGageHeightMean
07/20/2019,"1,300","1,300","1,100",5.22,4.77,4.94
07/21/2019,"1,190","1,190","1,090",4.98,4.76,4.87
07/22/2019,"1,190","1,190","1,060",4.98,4.68,4.86
07/23/2019,"1,060","1,060",911,4.68,4.35,4.49
07/24/2019,"1,210","1,210",933,5.01,4.4,4.63
07/25/2019,"1,270","1,270","1,140",5.15,4.86,4.96
07/26/2019,"2,530","2,530","1,270",7.61,5.15,6.51
07/27/2019,"2,770","2,770","2,530",8.05,7.61,7.94
07/28/2019,"2,670","2,670","1,900",7.88,6.43,7.18
07/29/2019,"1,900","1,900","1,480",6.43,5.59,5.95
07/30/2019,"1,480","1,480","1,200",5.59,4.99,5.28
07/31/2019,"1,200","1,200",994,4.99,4.54,4.75
08/01/2019,994,994,889,4.54,4.3,4.41
08/02/2019,889,889,813,4.3,4.12,4.21
08/03/2019,813,813,791,4.12,4.07,4.09
08/04/2019,"1,020","1,020",791,4.59,4.07,4.22
08/05/2019,"1,510","1,510","1,020",5.65,4.59,5.04
08/06/2019,"2,010","2,010","1,510",6.64,5.65,6.15
08/07/2019,"2,310","2,310","2,010",7.22,6.64,6.93
08/08/2019,"2,270","2,270","1,990",7.13,6.6,6.76
08/09/2019,"1,990","1,990","1,760",6.6,6.15,6.42
08/10/2019,"1,760","1,760","1,570",6.15,5.77,5.89
08/11/2019,"1,590","1,590","1,560",5.81,5.76,5.79
08/12/2019,"1,560","1,560","1,370",5.76,5.35,5.59
08/13/2019,"1,370","1,370","1,070",5.35,4.72,5.03
08/14/2019,"1,070","1,070",915,4.72,4.36,4.52
08/15/2019,915,915,829,4.36,4.16,4.25
08/16/2019,"1,010","1,010",813,4.57,4.12,4.25
08/17/2019,"2,150","2,150","1,010",6.91,4.57,5.98
08/18/2019,"2,160","2,160","1,860",6.93,6.36,6.72
08/19/2019,"1,860","1,860","1,690",6.36,6.02,6.11
08/20/2019,"1,720","1,720","1,680",6.08,6,6.06
08/21/2019,"1,680","1,680","1,460",6,5.55,5.73
08/22/2019,"1,460","1,460","1,220",5.55,5.04,5.3
08/23/2019,"1,220","1,220","1,080",5.04,4.74,4.89
08/24/2019,"1,080","1,080",985,4.74,4.52,4.59
08/25/2019,985,985,972,4.52,4.49,4.5
08/26/2019,"1,150","1,150",985,4.88,4.52,4.66
08/27/2019,"1,420","1,420","1,150",5.46,4.88,5.24
08/28/2019,"1,420","1,420","1,290",5.46,5.18,5.35
08/29/2019,"1,290","1,290","1,110",5.18,4.79,4.98
08/30/2019,"1,110","1,110",981,4.79,4.51,4.64
08/31/2019,981,981,911,4.51,4.35,4.44
09/01/2019,911,911,855,4.35,4.22,4.29
09/02/2019,855,855,791,4.22,4.07,4.13
09/03/2019,791,791,758,4.07,3.99,4.02
09/04/2019,775,775,754,4.03,3.98,3.99
09/05/2019,"2,660","2,660",775,7.86,4.03,4.86
09/06/2019,"4,670","4,670","2,660",11.21,7.86,10.06
09/07/2019,"5,610","5,610","4,670",12.59,11.21,12.01
09/08/2019,"5,900","5,900","5,610",12.97,12.59,12.81
09/09/2019,"6,380","6,380","5,900",13.55,12.97,13.21
09/10/2019,"6,750","6,750","6,380",13.91,13.55,13.76
09/11/2019,"6,760","6,760","6,310",13.92,13.48,13.79
09/12/2019,"6,310","6,310","4,930",13.48,11.71,12.72
09/13/2019,"4,930","4,930","3,080",11.71,8.82,10.32
09/14/2019,"3,080","3,080","1,800",8.82,6.45,7.49
09/15/2019,"1,800","1,800","1,400",6.45,5.64,5.98
09/16/2019,"1,400","1,400","1,220",5.64,5.25,5.43
09/17/2019,"1,220","1,220","1,070",5.25,4.94,5.09
09/18/2019,"1,070","1,070",976,4.94,4.72,4.83
09/19/2019,976,976,885,4.72,4.51,4.62
09/20/2019,885,885,804,4.51,4.32,4.41
09/21/2019,804,804,758,4.32,4.21,4.26
09/22/2019,758,758,713,4.21,4.1,4.16
09/23/2019,713,713,668,4.1,3.99,4.04
09/24/2019,668,668,652,3.99,3.95,3.96
09/25/2019,652,652,644,3.95,3.93,3.94
09/26/2019,644,644,624,3.93,3.88,3.9
09/27/2019,624,624,596,3.88,3.81,3.84
09/28/2019,616,616,600,3.86,3.82,3.84
09/29/2019,616,616,585,3.86,3.78,3.83
09/30/2019,585,585,561,3.78,3.72,3.75
10/01/2019,,,549,,,3.69
10/02/2019,,,539,,,3.66
10/03/2019,,,524,,,3.62
10/04/2019,,,515,,,3.6
10/05/2019,,,500,,,3.56
10/06/2019,,,484,,,3.52
10/07/2019,,,479,,,3.5
10/08/2019,,,473,,,3.49
10/09/2019,,,465,,,3.47
10/10/2019,,,466,,,3.47
10/11/2019,,,466,,,3.47
10/12/2019,,,457,,,3.45
10/13/2019,,,446,,,3.42
10/14/2019,,,464,,,3.46
10/15/2019,,,524,,,3.62
10/16/2019,,,549,,,3.69
10/17/2019,,,614,,,3.86
10/18/2019,,,701,,,4.07
10/19/2019,,,739,,,4.16
10/20/2019,,,863,,,4.46
10/21/2019,,,996,,,4.76
10/22/2019,,,"1,070",,,4.93
10/23/2019,,,"1,900",,,6.64
10/24/2019,,,"2,220",,,7.26
10/25/2019,,,"1,840",,,6.52
10/26/2019,,,"1,500",,,5.86
10/27/2019,,,"1,290",,,5.4
10/28/2019,,,"1,090",,,4.97
10/29/2019,,,944,,,4.65
10/30/2019,,,870,,,4.48
10/31/2019,,,826,,,4.37
11/01/2019,,,780,,,4.26
11/02/2019,,,786,,,4.28
11/03/2019,,,793,,,4.29
11/04/2019,,,942,,,4.64
11/05/2019,,,962,,,4.69
11/06/2019,,,851,,,4.43
11/07/2019,,,763,,,4.22
11/08/2019,,,740,,,4.17
11/09/2019,,,739,,,4.16
11/10/2019,,,730,,,4.14
11/11/2019,,,729,,,4.14
11/12/2019,,,758,,,4.21
11/13/2019,,,771,,,4.24
11/14/2019,,,773,,,4.25
11/15/2019,,,956,,,4.67
11/16/2019,,,"1,560",,,5.98
11/17/2019,,,"1,660",,,6.18
11/18/2019,,,"1,630",,,6.12
11/19/2019,,,"1,640",,,6.14
11/20/2019,,,"1,580",,,6.02
11/21/2019,,,"1,480",,,5.8
11/22/2019,,,"1,390",,,5.63
11/23/2019,,,"1,300",,,5.43
11/24/2019,,,"1,250",,,5.33
11/25/2019,,,"1,240",,,5.3
11/26/2019,,,"1,390",,,5.61
11/27/2019,,,"1,850",,,6.55
11/28/2019,,,"1,860",,,6.57
11/29/2019,,,"1,620",,,6.1
11/30/2019,,,"1,440",,,5.72
12/01/2019,,,"1,370",,,5.57
12/02/2019,,,"1,440",,,5.72
12/03/2019,,,"1,600",,,6.05
12/04/2019,,,"2,050",,,6.93
12/05/2019,,,"2,290",,,7.39
12/06/2019,,,"2,110",,,7.06
12/07/2019,,,"1,820",,,6.5
12/08/2019,,,"1,570",,,6
12/09/2019,,,"1,430",,,5.71
12/10/2019,,,"1,360",,,5.55
12/11/2019,,,"1,320",,,5.46
12/12/2019,,,"1,350",,,5.54
12/13/2019,,,"1,370",,,5.59
12/14/2019,,,"1,570",,,5.99
12/15/2019,,,"2,310",,,7.43
12/16/2019,,,"3,260",,,9.13
12/17/2019,,,"4,070",,,10.47
12/18/2019,,,"4,960",,,11.74
12/19/2019,,,"5,850",,,12.92
12/20/2019,,,"6,510",,,13.69
12/21/2019,,,"6,690",,,13.86
12/22/2019,,,"6,040",,,13.14
12/23/2019,,,"4,660",,,11.33
12/24/2019,,,"3,390",,,9.34
12/25/2019,,,"2,760",,,8.25
12/26/2019,,,"2,610",,,7.99
12/27/2019,,,"2,600",,,7.97
12/28/2019,,,"2,480",,,7.76
12/29/2019,,,"2,270",,,7.36
12/30/2019,,,"2,080",,,6.99
12/31/2019,,,"1,940",,,6.73
01/01/2020,,,"1,870",,,6.59
01/02/2020,,,"1,830",,,6.52
01/03/2020,,,"1,750",,,6.36
01/04/2020,,,"1,720",,,6.29
01/05/2020,,,"1,910",,,6.67
01/06/2020,,,"2,620",,,8
01/07/2020,,,"3,480",,,9.5
01/08/2020,,,"4,130",,,10.58
01/09/2020,,,"4,570",,,11.21
01/10/2020,,,"4,580",,,11.23
01/11/2020,,,"4,310",,,10.85
01/12/2020,,,"4,000",,,10.38
01/13/2020,,,"3,810",,,10.06
01/14/2020,,,"3,650",,,9.8
01/15/2020,,,"3,780",,,10.02
01/16/2020,,,"4,270",,,10.79
01/17/2020,,,"4,850",,,11.6
01/18/2020,,,"5,360",,,12.29
01/19/2020,,,"5,740",,,12.78
01/20/2020,,,"5,860",,,12.92
01/21/2020,,,"5,640",,,12.65
01/22/2020,,,"4,970",,,11.76
01/23/2020,,,"4,020",,,10.4
01/24/2020,,,"3,280",,,9.17
01/25/2020,,,"2,750",,,8.23
01/26/2020,,,"2,620",,,8
01/27/2020,,,"2,830",,,8.38
01/28/2020,,,"3,290",,,9.19
01/29/2020,,,"3,580",,,9.68
01/30/2020,,,"3,500",,,9.55
01/31/2020,,,"3,500",,,9.55
02/01/2020,,,"3,940",,,10.28
02/02/2020,,,"4,400",,,10.98
02/03/2020,,,"4,760",,,11.49
02/04/2020,,,"5,020",,,11.86
02/05/2020,,,"5,160",,,12.06
02/06/2020,,,"5,050",,,11.91
02/07/2020,,,"5,560",,,12.6
02/08/2020,,,"6,190",,,13.37
02/09/2020,,,"6,930",,,14.03
02/10/2020,,,"7,780",,,14.64
02/11/2020,,,"9,110",,,15.51
02/12/2020,,,"10,900",,,16.56
02/13/2020,,,"13,100",,,17.81
02/14/2020,,,"14,800",,,18.75
02/15/2020,,,"15,100",,,18.95
02/16/2020,,,"14,300",,,18.49
02/17/2020,,,"12,700",,,17.56
02/18/2020,,,"10,600",,,16.42
02/19/2020,,,"8,930",,,15.39
02/20/2020,,,"7,920",,,14.72
02/21/2020,,,"7,650",,,14.54
02/22/2020,,,"7,560",,,14.48
02/23/2020,,,"7,510",,,14.44
02/24/2020,,,"7,460",,,14.41
02/25/2020,,,"7,440",,,14.39
02/26/2020,,,"7,420",,,14.38
02/27/2020,,,"7,390",,,14.35
02/28/2020,,,"7,240",,,14.24
02/29/2020,,,"7,060",,,14.12
03/01/2020,,,"6,840",,,13.97
03/02/2020,,,"6,610",,,13.8
03/03/2020,,,"6,440",,,13.64
03/04/2020,,,"6,210",,,13.4
03/05/2020,,,"5,650",,,12.74
03/06/2020,,,"4,910",,,11.72
03/07/2020,,,"4,160",,,10.62
03/08/2020,,,"3,630",,,9.77
03/09/2020,,,"3,330",,,9.25
03/10/2020,,,"3,010",,,8.69
03/11/2020,,,"2,690",,,8.13
03/12/2020,,,"2,490",,,7.76
03/13/2020,,,"2,320",,,7.46
03/14/2020,,,"2,270",,,7.35
03/15/2020,,,"2,250",,,7.31
03/16/2020,,,"2,120",,,7.08
03/17/2020,,,"1,990",,,6.82
03/18/2020,,,"1,870",,,6.58
03/19/2020,,,"1,780",,,6.41
03/20/2020,,,"1,740",,,6.33
03/21/2020,,,"1,710",,,6.28
03/22/2020,,,"1,670",,,6.19
03/23/2020,,,"1,650",,,6.15
03/24/2020,,,"1,670",,,6.2
03/25/2020,,,"1,890",,,6.64
03/26/2020,,,"2,450",,,7.7
03/27/2020,,,"3,050",,,8.76
03/28/2020,,,"3,710",,,9.9
03/29/2020,,,"4,300",,,10.84
03/30/2020,,,"4,700",,,11.42
03/31/2020,,,"4,730",,,11.47
04/01/2020,,,"4,500",,,11.14
04/02/2020,,,"4,100",,,10.54
04/03/2020,,,"3,790",,,10.04
04/04/2020,,,"3,590",,,9.7
04/05/2020,,,"3,260",,,9.14
04/06/2020,,,"2,700",,,8.15
04/07/2020,,,"2,230",,,7.29
04/08/2020,,,"1,990",,,6.83
04/09/2020,,,"1,990",,,6.83
04/10/2020,,,"1,930",,,6.7
04/11/2020,,,"1,800",,,6.45
04/12/2020,,,"1,690",,,6.23
04/13/2020,,,"1,720",,,6.29
04/14/2020,,,"1,710",,,6.27
04/15/2020,,,"1,600",,,6.06
04/16/2020,,,"1,710",,,6.28
04/17/2020,,,"1,870",,,6.59
04/18/2020,,,"2,170",,,7.16
04/19/2020,,,"2,300",,,7.42
04/20/2020,,,"2,220",,,7.26
04/21/2020,,,"2,100",,,7.04
04/22/2020,,,"2,130",,,7.1
04/23/2020,,,"2,520",,,7.83
04/24/2020,,,"2,890",,,8.5
04/25/2020,,,"2,890",,,8.49
04/26/2020,,,"2,590",,,7.94
04/27/2020,,,"2,100",,,7.03
04/28/2020,,,"1,680",,,6.21
04/29/2020,,,"1,460",,,5.78
04/30/2020,,,"1,600",,,6.05
05/01/2020,,,"2,550",,,7.87
05/02/2020,,,"3,440",,,9.44
05/03/2020,,,"4,120",,,10.56
05/04/2020,,,"4,860",,,11.64
05/05/2020,,,"5,520",,,12.57
05/06/2020,,,"6,030",,,13.2
05/07/2020,,,"5,890",,,13.06
05/08/2020,,,"5,170",,,12.14
05/09/2020,,,"4,320",,,10.97
05/10/2020,,,"3,540",,,9.79
05/11/2020,,,"2,790",,,8.52
05/12/2020,,,"1,960",,,7.02
05/13/2020,,,"1,500",,,6.11
05/14/2020,,,"1,310",,,5.7
05/15/2020,,,"1,070",,,5.2
05/16/2020,,,893,,,4.79
05/17/2020,,,812,,,4.6
05/18/2020,,,784,,,4.53
05/19/2020,,,746,,,4.44
05/20/2020,,,824,,,4.63
05/21/2020,,,"1,360",,,5.78
05/22/2020,,,"2,750",,,8.5
05/23/2020,,,"3,660",,,10.07
05/24/2020,,,"4,370",,,11.16
05/25/2020,,,"4,990",,,12.02
05/26/2020,,,"5,520",,,12.73
05/27/2020,,,"5,800",,,13.1
05/28/2020,,,"5,870",,,13.17
05/29/2020,,,"5,890",,,13.2
05/30/2020,,,"5,850",,,13.14
05/31/2020,,,"6,080",,,13.4
06/01/2020,,,"6,370",,,13.7
06/02/2020,,,"6,760",,,14.03
06/03/2020,,,"7,240",,,14.36
06/04/2020,,,"7,650",,,14.64
06/05/2020,,,"7,850",,,14.77
06/06/2020,,,"7,810",,,14.74
06/07/2020,,,"7,500",,,14.54
06/08/2020,,,"6,880",,,14.11
06/09/2020,,,"5,940",,,13.22
06/10/2020,,,"4,500",,,11.33
06/11/2020,,,"2,980",,,8.9
06/12/2020,,,"1,960",,,7.03
06/13/2020,,,"1,850",,,6.81
06/14/2020,,,"2,010",,,7.13
06/15/2020,,,"2,200",,,7.48
06/16/2020,,,"2,830",,,8.63
06/17/2020,,,"3,810",,,10.32
06/18/2020,,,"4,520",,,11.38
06/19/2020,,,"5,230",,,12.34
06/20/2020,,,"5,800",,,13.08
06/21/2020,,,"6,540",,,13.84
06/22/2020,,,"7,380",,,14.45
06/23/2020,,,"7,950",,,14.84
06/24/2020,,,"8,270",,,15.05
06/25/2020,,,"8,310",,,15.07
06/26/2020,,,"7,850",,,14.77
06/27/2020,,,"6,320",,,13.59
06/28/2020,,,"4,370",,,11.13
06/29/2020,,,"2,610",,,8.22
06/30/2020,,,"1,720",,,6.55
07/01/2020,,,"1,520",,,6.15
07/02/2020,,,"1,560",,,6.24
07/03/2020,,,"1,960",,,7.02
07/04/2020,,,"2,000",,,7.1
07/05/2020,,,"1,760",,,6.64
07/06/2020,,,"1,460",,,6.02
07/07/2020,,,"1,330",,,5.75
07/08/2020,,,"1,820",,,6.75
07/09/2020,,,"1,900",,,6.91
07/10/2020,,,"1,720",,,6.55
07/11/2020,,,"1,470",,,6.06
07/12/2020,,,"1,250",,,5.58
07/13/2020,,,"1,070",,,5.2
07/14/2020,,,"1,110",,,5.29
07/15/2020,,,"1,130",,,5.32
07/16/2020,,,"1,310",,,5.7
07/17/2020,,,"1,420",,,5.93
07/18/2020,,,"1,190",,,5.45
07/19/2020,,,929,,,4.87
07/20/2020,,,798,,,4.57
07/21/2020,,,984,,,4.99
07/22/2020,,,"1,530",,,6.17
07/23/2020,,,"1,180",,,5.42
07/24/2020,,,903,,,4.81
07/25/2020,,,890,,,4.78
07/26/2020,,,929,,,4.87
07/27/2020,,,"1,220",,,5.52
07/28/2020,,,"1,480",,,6.06
07/29/2020,,,"1,510",,,6.13
07/30/2020,,,"1,250",,,5.59
07/31/2020,,,"1,340",,,5.76
08/01/2020,,,"2,310",,,7.69
08/02/2020,,,"2,790",,,8.58
08/03/2020,,,"2,460",,,7.97
08/04/2020,,,"2,860",,,8.7
08/05/2020,,,"3,430",,,9.69
08/06/2020,,,"3,930",,,10.52
08/07/2020,,,"4,560",,,11.43
08/08/2020,,,"5,850",,,13.1
08/09/2020,,,"8,030",,,14.89
08/10/2020,,,"9,440",,,15.77
08/11/2020,,,"10,200",,,16.22
08/12/2020,,,"9,960",,,16.08
08/13/2020,,,"9,340",,,15.71
08/14/2020,,,"8,230",,,15.02
08/15/2020,,,"6,750",,,13.99
08/16/2020,,,"5,400",,,12.56
08/17/2020,,,"4,450",,,11.28
08/18/2020,,,"4,360",,,11.14
08/19/2020,,,"4,840",,,11.81
08/20/2020,,,"5,670",,,12.91
08/21/2020,,,"6,760",,,14.01
08/22/2020,,,"7,720",,,14.68
08/23/2020,,,"7,860",,,14.78
08/24/2020,,,"7,510",,,14.54
08/25/2020,,,"6,860",,,14.09
08/26/2020,,,"6,060",,,13.38
08/27/2020,,,"5,290",,,12.43
08/28/2020,,,"4,300",,,11.05
08/29/2020,,,"3,180",,,9.25
08/30/2020,,,"2,220",,,7.51
08/31/2020,,,"1,690",,,6.49
09/01/2020,,,"1,420",,,5.95
09/02/2020,,,"1,450",,,5.99
09/03/2020,,,"2,550",,,8.13
09/04/2020,,,"3,480",,,9.77
09/05/2020,,,"4,350",,,11.13
09/06/2020,,,"5,490",,,12.67
09/07/2020,,,"6,940",,,14.13
09/08/2020,,,"8,230",,,15.02
09/09/2020,,,"8,470",,,15.17
09/10/2020,,,"6,900",,,14.06
09/11/2020,,,"4,610",,,11.49
09/12/2020,,,"3,210",,,9.31
09/13/2020,,,"2,830",,,8.63
09/14/2020,,,"3,070",,,9.07
09/15/2020,,,"3,420",,,9.66
09/16/2020,,,"3,340",,,9.53
09/17/2020,,,"2,730",,,8.46
09/18/2020,,,"2,590",,,8.21
09/19/2020,,,"3,050",,,9.02
09/20/2020,,,"3,740",,,10.2
09/21/2020,,,"4,460",,,11.29
09/22/2020,,,"5,150",,,12.24
09/23/2020,,,"5,550",,,12.77
09/24/2020,,,"5,170",,,12.27
09/25/2020,,,"4,070",,,10.71
09/26/2020,,,"3,280",,,9.43
09/27/2020,,,"3,250",,,9.37
09/28/2020,,,"3,670",,,10.09
09/29/2020,,,"4,260",,,11.01
09/30/2020,,,"5,040",,,12.09
10/01/2020,,,"5,490",,,12.69
10/02/2020,,,"5,780",,,13.06
10/03/2020,,,"6,000",,,13.31
10/04/2020,,,"6,290",,,13.62
10/05/2020,,,"6,540",,,13.87
10/06/2020,,,"6,590",,,13.91
10/07/2020,,,"6,300",,,13.62
10/08/2020,,,"5,340",,,12.48
10/09/2020,,,"3,720",,,10.14
10/10/2020,,,"2,250",,,7.57
10/11/2020,,,"1,680",,,6.47
10/12/2020,,,"1,570",,,6.26
10/13/2020,,,"1,650",,,6.42
10/14/2020,,,"2,030",,,7.16
10/15/2020,,,"2,420",,,7.9
10/16/2020,,,"2,560",,,8.15
10/17/2020,,,"2,840",,,8.66
10/18/2020,,,"3,090",,,9.1
10/19/2020,,,"3,260",,,9.39
10/20/2020,,,"3,390",,,9.61
10/21/2020,,,"3,330",,,9.52
10/22/2020,,,"3,040",,,9.01
10/23/2020,,,"2,750",,,8.49
10/24/2020,,,"2,560",,,8.15
10/25/2020,,,"2,460",,,7.98
10/26/2020,,,"2,410",,,7.89
10/27/2020,,,"2,300",,,7.67
10/28/2020,,,"2,190",,,7.46
10/29/2020,,,"2,220",,,7.53
10/30/2020,,,"2,140",,,7.38
10/31/2020,,,"1,970",,,7.04
11/01/2020,,,"1,790",,,6.7
11/02/2020,,,"1,700",,,6.52
11/03/2020,,,"1,640",,,6.39
11/04/2020,,,"1,650",,,6.41
11/05/2020,,,"1,740",,,6.6
11/06/2020,,,"1,760",,,6.63
11/07/2020,,,"1,740",,,6.59
11/08/2020,,,"1,610",,,6.34
11/09/2020,,,"1,480",,,6.08
11/10/2020,,,"1,370",,,5.85
11/11/2020,,,"1,350",,,5.79
11/12/2020,,,"2,860",,,8.64
11/13/2020,,,"5,460",,,12.59
11/14/2020,,,"8,020",,,14.87
11/15/2020,,,"10,100",,,16.16
11/16/2020,,,"12,400",,,17.43
11/17/2020,,,"15,300",,,19.04
11/18/2020,,,"18,100",,,20.51
11/19/2020,,,"19,700",,,21.32
11/20/2020,,,"19,900",,,21.42
11/21/2020,,,"18,800",,,20.85
11/22/2020,,,"16,500",,,19.71
11/23/2020,,,"13,800",,,18.21
11/24/2020,,,"11,000",,,16.65
11/25/2020,,,"8,680",,,15.3
11/26/2020,,,"7,180",,,14.32
11/27/2020,,,"6,390",,,13.72
11/28/2020,,,"5,980",,,13.29
11/29/2020,,,"5,310",,,12.46
11/30/2020,,,"4,460",,,11.28
12/01/2020,,,"3,870",,,10.43
12/02/2020,,,"3,810",,,10.32
12/03/2020,,,"4,150",,,10.85
12/04/2020,,,"4,660",,,11.56
12/05/2020,,,"5,050",,,12.11
12/06/2020,,,"5,240",,,12.36
12/07/2020,,,"5,290",,,12.43
12/08/2020,,,"5,260",,,12.39
12/09/2020,,,"5,140",,,12.22
12/10/2020,,,"4,860",,,11.84
12/11/2020,,,"4,520",,,11.37
12/12/2020,,,"4,230",,,10.96
12/13/2020,,,"3,950",,,10.55
12/14/2020,,,"3,740",,,10.2
12/15/2020,,,"3,600",,,9.97
12/16/2020,,,"3,700",,,10.14
12/17/2020,,,"4,240",,,10.98
12/18/2020,,,"4,940",,,11.96
12/19/2020,,,"5,320",,,12.47
12/20/2020,,,"5,620",,,12.86
12/21/2020,,,"6,050",,,13.37
12/22/2020,,,"6,490",,,13.81
12/23/2020,,,"6,860",,,14.1
12/24/2020,,,"7,190",,,14.32
12/25/2020,,,"7,730",,,14.69
12/26/2020,,,"8,490",,,15.19
12/27/2020,,,"8,890",,,15.44
12/28/2020,,,"9,150",,,15.6
12/29/2020,,,"9,640",,,15.89
12/30/2020,,,"10,100",,,16.17
